ID,mes,cuit,provincia,destino,monto,tipo,cuitl,juris,provins
47485,07/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
47486,07/2017,30-56394131-2,JN,JN,1059040.26,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
47487,07/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
47488,07/2017,30-56394131-2,JN,JN,6474473.28,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
47489,07/2017,30-59033015-5,JN,JN,451767.34,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
47490,07/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
47491,07/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
47492,07/2017,30-59033015-5,JN,JN,60449.4,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
47493,07/2017,30-62554374-2,JN,JN,331305.22,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
47494,07/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
47495,07/2017,30-62554374-2,JN,JN,3019082.7,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
47496,07/2017,30-68784108-1,JN,JN,335730.81,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
47497,07/2017,30-68784108-1,JN,JN,40316.55,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
47498,07/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
47499,07/2017,33-54625963-9,JN,JN,67938.8,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
47500,07/2017,33-54625963-9,JN,JN,1930148.76,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
47501,07/2017,33-54625963-9,JN,JN,1293127.99,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
47502,07/2017,33-54625963-9,JN,JN,20147775.86,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
49726,06/2017,30-54635216-8,JN,JN,2595500.01,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
49727,06/2017,30-54635216-8,JN,JN,232998.88,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
49728,06/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
49729,06/2017,30-54660726-3,JN,JN,279500.68,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
49730,06/2017,30-54660726-3,JN,JN,3244412.29,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
49731,06/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
49732,06/2017,30-56394131-2,JN,JN,961227.56,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
49733,06/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
49734,06/2017,30-56394131-2,JN,JN,9753602.08,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
49735,06/2017,30-59033015-5,JN,JN,595782.92,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
49736,06/2017,30-59033015-5,JN,JN,54866.3,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
49737,06/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
49738,06/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
49739,06/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
49740,06/2017,30-62554374-2,JN,JN,325779.53,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
49741,06/2017,30-62554374-2,JN,JN,4181705.94,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
49742,06/2017,30-68784108-1,JN,JN,461446.11,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
49743,06/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
49744,06/2017,30-68784108-1,JN,JN,36592.92,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
49745,06/2017,33-54625963-9,JN,JN,61666.78,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
49746,06/2017,33-54625963-9,JN,JN,1074963.93,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
49747,06/2017,33-54625963-9,JN,JN,1725608.26,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
49748,06/2017,33-54625963-9,JN,JN,25533112.11,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
52030,05/2017,30-54635216-8,JN,JN,2062925.21,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
52031,05/2017,30-54635216-8,JN,JN,233203.3,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
52032,05/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
52033,05/2017,30-54660726-3,JN,JN,277499.74,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
52034,05/2017,30-54660726-3,JN,JN,2336933.49,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
52035,05/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
52036,05/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
52037,05/2017,30-56394131-2,JN,JN,956249.12,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
52038,05/2017,30-56394131-2,JN,JN,5277946.95,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
52039,05/2017,30-59033015-5,JN,JN,414416.22,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
52040,05/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
52041,05/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
52042,05/2017,30-59033015-5,JN,JN,54749.95,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
52043,05/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
52044,05/2017,30-62554374-2,JN,JN,327690.45,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
52045,05/2017,30-62554374-2,JN,JN,3508905.83,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
52046,05/2017,30-68784108-1,JN,JN,242742.33,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
52047,05/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
52048,05/2017,30-68784108-1,JN,JN,36749.97,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
52049,05/2017,33-54625963-9,JN,JN,60622.73,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
52050,05/2017,33-54625963-9,JN,JN,1744034.53,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
52051,05/2017,33-54625963-9,JN,JN,1173748.92,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
52052,05/2017,33-54625963-9,JN,JN,19944804.59,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
54335,04/2017,30-54635216-8,JN,JN,2105251.51,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
54336,04/2017,30-54635216-8,JN,JN,233564.67,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
54337,04/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
54338,04/2017,30-54660726-3,JN,JN,277999.04,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
54339,04/2017,30-54660726-3,JN,JN,2217215.19,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
54340,04/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
54341,04/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
54342,04/2017,30-56394131-2,JN,JN,957969.68,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
54343,04/2017,30-56394131-2,JN,JN,5248985.06,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
54344,04/2017,30-59033015-5,JN,JN,428945.69,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
54345,04/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
54346,04/2017,30-59033015-5,JN,JN,54848.46,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
54347,04/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
54348,04/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
54349,04/2017,30-62554374-2,JN,JN,328009.27,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
54350,04/2017,30-62554374-2,JN,JN,3709895.0,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
54351,04/2017,30-68784108-1,JN,JN,267522.21,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
54352,04/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
54353,04/2017,30-68784108-1,JN,JN,36816.09,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
54354,04/2017,33-54625963-9,JN,JN,60681.71,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
54355,04/2017,33-54625963-9,JN,JN,991780.37,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
54356,04/2017,33-54625963-9,JN,JN,1746766.34,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
54357,04/2017,33-54625963-9,JN,JN,19740896.98,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
56646,03/2017,30-54635216-8,JN,JN,2034986.91,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
56647,03/2017,30-54635216-8,JN,JN,235104.89,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
56648,03/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
56649,03/2017,30-54660726-3,JN,JN,289414.0,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
56650,03/2017,30-54660726-3,JN,JN,2069289.48,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
56651,03/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
56652,03/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
56653,03/2017,30-56394131-2,JN,JN,995320.35,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
56654,03/2017,30-56394131-2,JN,JN,4582166.63,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
56655,03/2017,30-59033015-5,JN,JN,376802.3,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
56656,03/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
56657,03/2017,30-59033015-5,JN,JN,56812.3,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
56658,03/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
56659,03/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
56660,03/2017,30-62554374-2,JN,JN,303161.37,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
56661,03/2017,30-62554374-2,JN,JN,4370413.35,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
56662,03/2017,30-68784108-1,JN,JN,245281.08,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
56663,03/2017,30-68784108-1,JN,JN,37890.8,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
56664,03/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
56665,03/2017,33-54625963-9,JN,JN,1180259.99,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
56666,03/2017,33-54625963-9,JN,JN,1771149.75,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
56667,03/2017,33-54625963-9,JN,JN,58491.81,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
56668,03/2017,33-54625963-9,JN,JN,18806609.35,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
58959,02/2017,30-54635216-8,JN,JN,2044598.28,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
58960,02/2017,30-54635216-8,JN,JN,196398.55,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
58961,02/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
58962,02/2017,30-54660726-3,JN,JN,243469.39,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
58963,02/2017,30-54660726-3,JN,JN,2073560.28,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
58964,02/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
58965,02/2017,30-56394131-2,JN,JN,975994.14,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
58966,02/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
58967,02/2017,30-56394131-2,JN,JN,4891185.09,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
58968,02/2017,30-59033015-5,JN,JN,397088.81,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
58969,02/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
58970,02/2017,30-59033015-5,JN,JN,56894.47,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
58971,02/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
58972,02/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
58973,02/2017,30-62554374-2,JN,JN,287990.61,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
58974,02/2017,30-62554374-2,JN,JN,4475478.55,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
58975,02/2017,30-68784108-1,JN,JN,309392.68,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
58976,02/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
58977,02/2017,30-68784108-1,JN,JN,37945.61,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
58978,02/2017,33-54625963-9,JN,JN,967072.84,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
58979,02/2017,33-54625963-9,JN,JN,1477310.41,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
58980,02/2017,33-54625963-9,JN,JN,48641.77,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
58981,02/2017,33-54625963-9,JN,JN,18929225.8,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
61274,01/2017,30-54635216-8,JN,JN,2067846.14,Comp. Tarifaria,30546352168,PARANA,ENTRE RIOS
61275,01/2017,30-54635216-8,JN,JN,223575.8,Comp. Gasoil,30546352168,PARANA,ENTRE RIOS
61276,01/2017,30-54640458-3,JN,JN,0.0,Comp. Gasoil,30546404583,RESISTENCIA,CHACO
61277,01/2017,30-54660726-3,JN,JN,245456.52,Comp. Gasoil,30546607263,PARANA,ENTRE RIOS
61278,01/2017,30-54660726-3,JN,JN,1936434.34,Comp. Tarifaria,30546607263,PARANA,ENTRE RIOS
61279,01/2017,30-55484923-3,JN,JN,0.0,Comp. Gasoil,30554849233,,
61280,01/2017,30-56394131-2,JN,JN,0.0,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
61281,01/2017,30-56394131-2,JN,JN,995980.54,Comp. Gasoil,30563941312,CIPOLLETTI,RIO NEGRO
61282,01/2017,30-56394131-2,JN,JN,4770704.47,Comp. Tarifaria,30563941312,CIPOLLETTI,RIO NEGRO
61283,01/2017,30-59033015-5,JN,JN,342965.6,Comp. Tarifaria,30590330155,VIEDMA,RIO NEGRO
61284,01/2017,30-59033015-5,JN,JN,56849.98,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
61285,01/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
61286,01/2017,30-59033015-5,JN,JN,0.0,Comp. Gasoil,30590330155,VIEDMA,RIO NEGRO
61287,01/2017,30-62554374-2,JN,JN,0.0,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
61288,01/2017,30-62554374-2,JN,JN,283866.18,Comp. Gasoil,30625543742,CIPOLLETTI,RIO NEGRO
61289,01/2017,30-62554374-2,JN,JN,4519104.64,Comp. Tarifaria,30625543742,CIPOLLETTI,RIO NEGRO
61290,01/2017,30-68784108-1,JN,JN,332042.33,Comp. Tarifaria,30687841081,APOSTOLES,MISIONES
61291,01/2017,30-68784108-1,JN,JN,37915.93,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
61292,01/2017,30-68784108-1,JN,JN,0.0,Comp. Gasoil,30687841081,APOSTOLES,MISIONES
61293,01/2017,33-54625963-9,JN,JN,1040853.0,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
61294,01/2017,33-54625963-9,JN,JN,58530.6,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
61295,01/2017,33-54625963-9,JN,JN,1558731.25,Comp. Gasoil,33546259639,CARAPACHAY,BUENOS AIRES
61296,01/2017,33-54625963-9,JN,JN,18889147.43,Comp. Tarifaria,33546259639,CARAPACHAY,BUENOS AIRES
